NOME_EMPRESARIAL;INICIO_ATIVIDADE;NUMERO_DO_ALVARA;NOME DA EMPRESA;DATA_EMISSAO;DATA_EXPIRACAO;ATIVIDADE_PRINCIPAL;ATIVIDADE_SECUNDARIA1;ATIVIDADE_SECUNDARIA2;ENDERECO;NUMERO;UNIDADE;ANDAR;COMPLEMENTO;BAIRRO;CEP
ACOUGUE PASSOS LTDA;21/03/1988;112618;08/04/1988;***;ACOUGUE PEIXARIA E QUITANDA;***;***;R. FRANCISCO ROCHA;001701;LJ01;***;***;***;80730390
ACOUGUE SOCIAL E EVENTOS LTDA - ME;20/06/1988;1260676;04/03/2016;***;COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINIST;LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;R. FAGUNDES VARELA;001122;1;***;***;BACACHERI;82520040
ACOUGUE STA MARTHA LTDA;09/03/1979;597112;12/06/1979;***;ACOUGUE;***;***;AV. MARECHAL FLORIANO PEIXOTO;000646;***;***;***;CENTRO;80010130
ACOUGUE TOBIAS EIRELI - ME;12/09/2014;1194615;24/09/2014;***;COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES;***;***;R. LAMENHA LINS;001638;***;***;***;REBOUÇAS;80250020
ACOUGUE VITA LTDA;18/09/2001;540687;01/10/2001;***;COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PR;***;R. HIPÓLITO DA COSTA;002173;03/04;***;TR;BOQUEIRÃO;81670130
ACOUSTIC REPRESENTACOES COMERCIAIS LTDA. - ME;18/02/2016;1259393;24/02/2016;***;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMÉ;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETR;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE;R. AUGUSTO DOS ANJOS;000497;03;***;***;ABRANCHES;82220190
ACOVIGAS COMERCIO DE FERRO E ACO LTDA;08/12/2010;1015288;19/04/2011;***;COMÉRCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, T;SERVIÇO DE CORTE E DOBRA DE METAIS;COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;R. MAJOR VICENTE DE CASTRO;002051;***;***;***;FANNY;81030020
ACP & CTS COMERCIO DE BEBIDAS LTDA - ME;10/09/2012;1117160;24/01/2013;***;COMÉRCIO VAREJISTA DE BEBIDAS;COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GER;COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFI;R. PEDRO GUSSO;003299;***;***;***;CIDADE INDUSTRIAL;81315000
ACP APOIO ADMINISTRATIVO EIRELI - ME;03/06/2015;1231944;16/07/2015;***;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINIST;PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS;***;R. CORONEL OTTONI MACIEL;000080;B41;04;***;VILA IZABEL;80320000
ACP COMERCIO DE ARTIGOS P/ PESCA LTDA EPP;01/04/2000;1027506;25/07/2011;***;COMÉRCIO VAREJISTA DE ARTIGOS DE CAÇA, PESCA E CAM;***;***;R. JOANA MIOTO DALLA COSTA;000095;***;***;***;SANTA FELICIDADE;82410200
ACP COMERCIO E SERVICOS LTDA - ME;16/06/2003;1239181;10/09/2015;***;COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓ;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS;R. PROFESSOR THOMAZ WARTELSTEINER;000196;111;TR;***;PORTÃO;80330070
ACP INDUSTRIA E COMERCIO DE BEBIDAS LTDA - ME;15/10/2007;1257665;10/02/2016;10/01/2017;FABRICAÇÃO DE CERVEJAS E CHOPES;***;***;R. MÉXICO;000291;***;***;***;BACACHERI;82510060
ACP LAVACAR LTDA - ME;12/04/2006;881717;11/08/2009;31/12/2009;SERVIÇOS DE LAVAGEM, LUBRIFICAÇÃO E POLIMENTO DE V;***;***;R. DELEGADO LEOPOLDO BELCZAK;001515;***;***;***;CAPÃO DA IMBUIA;82810060
ACP VEICULOS E ACESSORIOS LTDA;12/09/1996;409892;20/05/1997;***;COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTIL;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA;***;AV. PRESIDENTE ARTHUR DA SILVA BERNARDES;000077;00000;000;TR;SEMINÁRIO;80320300
ACP7 SISTEMAS DE ALARMES LTDA - ME;13/06/2014;1184716;07/07/2014;***;INSTALAÇÕES DE SISTEMA DE PREVENÇÃO CONTRA INCÊNDI;COMÉRCIO ATACADISTA DE OUTRAS MÁQUINAS E EQUIPAMEN;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTIC;R. IZAAC FERREIRA DA CRUZ;004085;11;***;***;SÍTIO CERCADO;81910000
ACPS TRANSPORTES LTDA;22/12/2006;1003515;28/01/2011;***;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PE;***;***;AV. SENADOR SALGADO FILHO;002500;***;***;***;GUABIROTUBA;81510001
ACPZ - COMERCIO DE VIDEOS LTDA.;21/06/2005;971176;01/12/2010;***;COMÉRCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS;COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS;CONFECÇÃO DE PEÇAS DO VESTUÁRIO, EXCETO ROUPAS ÍNT;R. ILDA C MANASZCZUK;000555;***;***;***;SANTA CÂNDIDA;82720120
ACQUA - ZOO AQUARIUM CENTER LTDA;20/08/1999;487533;25/10/1999;31/12/2002;COMÉRCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E;COMÉRCIO VAREJISTA DE PLANTAS E FLORES NATURAIS;COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTE;R. AUGUSTO SEVERO;000790;***;***;TR;ALTO DA GLÓRIA;80030230
ACQUA BOL FITNESS SERVICOS LTDA - ME;06/10/2008;1161335;12/12/2013;08/08/2015;ATIVIDADES DE CONDICIONAMENTO FÍSICO;***;***;R. PROFESSORA MARIA DE ASSUMPÇÃO;003349;***;***;***;BOQUEIRÃO;81670040
ACQUA BRASIL LTDA;01/09/2000;563314;02/01/2002;***;COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMÉST;***;***;R. RAPOSO TAVARES;000818;***;***;TR;PILARZINHO;82100000
ACQUA COMERCIO DE COSMETICOS EIRELI - EPP;04/02/2016;1260031;29/02/2016;***;COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERF;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESS;***;R. PROFESSOR PEDRO VIRIATO PARIGOT DE SOUZA;000600;***;***;***;MOSSUNGUÊ;81200100
ACQUA DIAGNOSTICOS AMBIENTAIS LTDA;12/05/2011;1019768;25/05/2011;***;PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIA;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉC;TESTES E ANÁLISES TÉCNICAS;R. LOURENÇO VOLPI;000813;***;***;***;SANTA CÂNDIDA;82640440
ACQUA EMPREENDIMENTOS HOTELEIROS LTDA;10/03/2008;1223337;11/05/2015;31/12/2015;MOTÉIS;RESTAURANTES E SIMILARES;***;ROD. CURITIBA PONTA GROSSA BR-277;002375;***;***;***;***;82305100
ACQUA ESPACO DE BELEZA LTDA - ME;29/07/2011;1111378;29/11/2012;***;CABELEIREIROS, MANICURE E PEDICURE;ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDAD;***;AV. PRESIDENTE ARTHUR DA SILVA BERNARDES;001250;***;***;***;SANTA QUITÉRIA;80320300
ACQUA MASTER LAVANDERIA LTDA ME;03/05/2009;1148074;20/09/2013;28/08/2017;LAVANDERIAS;***;***;R. FRANCISCO DEROSSO;002300;03;***;***;XAXIM;81720000
ACQUA MILE DISTRIBUIDORA DE BEBIDAS LTDA;12/07/2013;1144415;22/08/2013;***;COMÉRCIO VAREJISTA DE BEBIDAS;COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GER;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PR;R. JOAO BETTEGA;000396;***;***;***;PORTÃO;81070000
ACQUA PARK ESTACIONAMENTO E LAVA CAR LTDA;15/05/2001;613162;29/08/2003;20/08/2004;ESTACIONAMENTO DE VEÍCULOS;SERVIÇOS DE USINAGEM, TORNEARIA E SOLDA;SERVIÇOS DE LAVAGEM, LUBRIFICAÇÃO E POLIMENTO DE V;R. GUILHERME PUGSLEY;001149;***;***;***;ÁGUA VERDE;80620000
ACQUA PARTICIPACOES LTDA;03/06/2014;1184231;02/07/2014;***;OUTRAS SOCIEDADES DE PARTICIPAÇÃO, EXCETO HOLDINGS;***;***;AV. SENADOR SOUZA NAVES;001788;***;***;***;CRISTO REI;80050152
ACQUA PRESS LTDA;27/04/2000;1262240;17/03/2016;***;ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORME;ALUGUEL DE OUTRAS MÁQUINAS E EQUIPAMENTOS COMERCIA;COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓ;R. PROFESSOR NIVALDO BRAGA;000673;***;***;***;CAJURU;82900090
ACQUA PRIMA COMERCIO DE PRODUTOS PARA PISCINAS LTD;01/07/1999;505097;08/06/2000;***;COMÉRCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANI;COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO;***;AV. SENADOR SALGADO FILHO;001968;08;***;TR;GUABIROTUBA;81510360
ACQUA SEC LAVANDERIAS LTDA;21/05/2008;1250500;08/12/2015;***;LAVANDERIAS;***;***;AV. CORONEL FRANCISCO H DOS SANTOS;001017;/;***;***;JARDIM DAS AMÉRICAS;81530000
ACQUA SERVICE MATERIAIS HIDRÁULICOS LTDA;19/05/2006;913912;10/12/2009;***;INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS;ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORME;COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMÉST;R. SILVEIRA PEIXOTO;000725;***;***;***;ÁGUA VERDE;80240120
ACQUA VERTTI COMERCIAL E SERVICOS - EIRELI - EPP;01/11/1991;1219236;06/04/2015;01/12/2016;SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXP;REPARAÇÃO DE ARTIGOS DO MOBILIÁRIO;ALUGUEL DE OUTRAS MÁQUINAS E EQUIPAMENTOS COMERCIA;R. HIPÓLITO DA COSTA;001587;***;***;***;BOQUEIRÃO;81670440
ACQUAFITT COMERCIO DE BEBIDAS LTDA;01/12/2006;912714;10/12/2009;***;COMÉRCIO VAREJISTA DE BEBIDAS;COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GER;***;R. PADRE ESTANISLAU TRZEBIATOWSKI;000096;***;***;***;ALTO BOQUEIRÃO;81750390
ACQUAFLORAL COMERCIO DE BEBIDAS LTDA;26/05/2010;936229;02/06/2010;***;COMÉRCIO ATACADISTA DE BEBIDAS COM ATIVIDADE DE FR;COMÉRCIO ATACADISTA DE ÁGUA MINERAL;***;AV. SETE DE SETEMBRO;005402;121;12;***;BATEL;80240000
ACQUAFORT COMERCIO DE MATERIAIS DE CONSTRUCAO - EI;28/10/2011;1266704;26/04/2016;31/12/2017;COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM G;DEPÓSITOS DE MERCADORIAS PRÓPRIAS;DEPÓSITOS DE MERCADORIAS PARA TERCEIROS, EXCETO AR;R. IPIRANGA;000770;***;***;***;PINHEIRINHO;81110410
ACQUAFORT COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;08/02/2011;1029814;10/08/2011;***;COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM G;COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO;COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS;AV. WINSTON CHURCHILL;002205;***;***;***;CAPÃO RASO;81150050
ACQUAFORT COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;22/01/2014;1204614;03/12/2014;***;COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM G;COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS;COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;AV. REPÚBLICA ARGENTINA;004515;***;***;***;NOVO MUNDO;81050000
ACQUAFORT-COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;01/12/1997;906533;10/12/2009;***;COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM G;COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS;R. DESEMBARGADOR ERNANI GUARITA CARTAXO;000303;***;***;***;CAPÃO RASO;81130120
ACQUAGEM IMPLEMENTOS RODOVIÁRIOS LTDA;07/03/2002;1058762;12/03/2012;15/02/2013;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA;SERVIÇOS DE INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE;***;R. GOUBER PINTO DIONÍSIO;000500;01;TR;***;CIDADE INDUSTRIAL;81460140
ACQUALINE - HIDRAULICA E SANEAMENTO S/C LTDA;01/06/1997;546968;17/01/2002;***;OBRAS DE ALVENARIA;CONSTRUÇÃO DE REDES DE ABASTECIMENTO DE ÁGUA, COLE;***;R. PARINTINS;000556;33;03;AD;VILA IZABEL;80320270
ACQUALUZ COMERCIO DE MATERIAIS ELETRICOS E HIDRAUL;01/07/2010;996313;01/12/2010;***;COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO;COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS;***;R. MARCOS BERTOLDI;000215;***;***;***;CAMPO DE SANTANA;81490530
ACQUAMAR CENTRO DE ATIVIDADES NAUTICAS E SUBAQUATI;01/10/1986;776735;05/11/2007;***;COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS;***;***;R. COMENDADOR ROSEIRA;000152;***;***;***;PRADO VELHO;80215210
ACQUAMETALLUM CONSULTORIA AMBIENTAL LTDA EPP;15/05/2007;976271;01/12/2010;***;ATIVIDADES DE ESTUDOS GEOLÓGICOS;ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, E;***;R. CAMÕES;001465;***;***;***;HUGO LANGE;80040180
ACQUANEW PISCINAS MANUTENCAO E REFORMAS LTDA;01/08/1997;1160972;11/12/2013;***;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO;ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORME;COMÉRCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANI;R. MANOEL VALDOMIRO DE MACEDO;002198;***;***;***;CIDADE INDUSTRIAL;81170150
ACQUAPRATA ELETRONICOS ESPECIAIS LTDA.;01/10/2010;953973;29/10/2010;***;COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMÉST;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;COMÉRCIO VAREJISTA DE ARTIGOS FOTOGRÁFICOS E PARA;AL. PRINCESA IZABEL;002755;***;***;***;BIGORRILHO;80730080
ACQUASCIENCE CONSULTORIA AMBIENTAL LTDA;12/09/2008;825360;10/11/2008;***;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉC;***;***;R. ACÁCIO CÔRREA;000145;***;***;***;PAROLIN;80220280
ACQUASSIS ASSISTENCIA TECNICA LTDA;01/10/2001;1111132;28/11/2012;***;INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETR;COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS;R. TAMOIOS;000561;***;***;***;PORTÃO;80320290
ACQUATEC CALHAS, TELHADOS E FUNILARIA EM GERAL LTD;23/09/2010;950843;01/10/2010;***;COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO NÃO ESPECI;***;R. AMÉRICO VESPÚCIO;000430;***;***;***;LINDÓIA;81010250
ACQUATECH EQUIPAMENTOS LTDA;29/09/2010;1073192;06/07/2012;***;COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETR;***;R. TENENTE JOÃO GOMES DA SILVA;000384;***;***;***;VISTA ALEGRE;80810100
ACQUATHERMOCLIM - EQUIPAMENTOS E CLIMATIZACAO LTDA;03/01/2000;560923;02/01/2002;***;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTIC;REPARAÇÃO E MANUTENÇÃO DE OUTROS OBJETOS E EQUIPAM;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETR;R. JAIME VEIGA;000225;***;***;TR;SEMINÁRIO;80310570
ACR - COMERCIO E DISTRIBUICAO DE EQUIPAMENTOS DE S;08/04/2013;1203174;03/12/2014;***;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS D;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;COMÉRCIO VAREJISTA DE ARTIGOS FOTOGRÁFICOS E PARA;AV. DESEMBARGADOR HUGO SIMAS;001846;05;***;***;BOM RETIRO;80520250
ACR - TRANSPORTE E COMERCIO DE VEICULOS E MOTOS L;25/05/2009;1204855;03/12/2014;***;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PE;ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS PARA MOTOC;R. RUBEM BERTA;000189;***;***;***;PINHEIRINHO;81150110
ACR CENTER LTDA;10/07/2009;880780;03/08/2009;***;ATIVIDADES DE TELEATENDIMENTO;TRATAMENTO DE DADOS, PROVEDORES DE SERVIÇOS DE APL;***;R. FREI TEÓFILO;000470;***;***;***;CAPÃO RASO;81130070
ACR CONSULTORIO MEDICO ODONTOLOGICO S/S LTDA;16/11/2005;703065;24/01/2006;***;ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS;ATIVIDADE ODONTOLÓGICA SEM RECURSOS PARA REALIZAÇÃ;***;AV. REPÚBLICA ARGENTINA;000210;406;4;***;ÁGUA VERDE;80240210
ACR EMPREITEIRA LTDA;22/10/1998;457797;04/11/1998;***;CONSTRUÇÃO DE EDIFÍCIOS;SERVIÇOS DE PINTURA DE EDIFÍCIOS EM GERAL;OBRAS DE ALVENARIA;R. PROFESSOR JÚLIO THEODORICO GUIMARÃES;000107;***;***;TR;PINHEIRINHO;81825150
ACR GESTAO EMPRESARIAL LTDA - ME;26/06/2012;1080447;04/09/2012;***;ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, E;***;***;AV. CANDIDO DE ABREU;000660;1304;13;***;CENTRO CÍVICO;80530000
ACR LOGISTICA E TRANSPORTE LTDA-ME;20/10/2010;1048875;14/12/2011;***;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PE;TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PE;COMÉRCIO ATACADISTA DE EMBALAGENS;R. JOÃO AMADEU PEDRO BOM;000695;***;***;***;TATUQUARA;81940080
ACR SERVICO DE TELEMARKETING LTDA - EPP;29/05/2014;1181181;04/06/2014;***;ATIVIDADES DE TELEATENDIMENTO;***;***;AV. PRESIDENTE KENNEDY;002815;***;***;***;GUAÍRA;80610010
ACR SERVICOS ADMINISTRATIVOS LTDA ME;01/06/2000;1073470;09/07/2012;***;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINIST;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;ATIVIDADE DE COMPUTAÇÃO GRÁFICA;R. ROCKEFELLER;001579;***;***;***;PRADO VELHO;80230130
ACR SERVICOS MEDICOS SS;03/08/2009;1150398;10/10/2013;***;ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS;***;***;R. MÉXICO;000156;***;***;***;BACACHERI;82510060
ACR TECNOLOGIA EM ENGENHARIA E SANEAMENTO LTDA;20/05/2008;821320;02/10/2008;***;SERVIÇOS DE ENGENHARIA;SERVIÇOS DE DESENHO TÉCNICO RELACIONADOS À ARQUITE;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO;R. PASTEUR;000416;101;01;***;ÁGUA VERDE;80250080
ACR-ASSISTENCIA E COMERCIO DE REGISTRADORAS LTDA;15/01/1982;1235574;12/08/2015;***;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPA;COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTIC;R. SANTO ANTÔNIO;000179;***;***;***;REBOUÇAS;80230120
ACR.CAMARGO INFORMATICA LTDA - ME;19/12/2012;1116203;17/01/2013;***;SUPORTE TÉCNICO, MANUTENÇÃO E OUTROS SERVIÇOS EM T;***;***;R. CARLOS BLANCK;000512;***;***;***;PORTÃO;81070210
ACRAM - LAR DOS MENINOS VIDA NOVA;14/05/1999;474107;14/05/1999;15/05/1999;SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXP;***;***;AV. PRESIDENTE WENCESLAU BRAZ;001046;***;***;TR;GUAÍRA;81720180
ACRAM MOHAMAD SAKHR 03488332969;12/04/2015;1258714;18/02/2016;***;CABELEIREIROS, MANICURE E PEDICURE;***;***;R. PROFESSOR PEDRO VIRIATO PARIGOT DE SOUZA;000600;***;***;***;MOSSUNGUÊ;81200100
ACRAM MOHAMAD SAKHR;03/03/2015;1214407;03/03/2015;***;CABELEIREIRO;***;***;R. AFONSO PIOTTO;000099;401;03;BL-03;CIDADE INDUSTRIAL;81280440
ACRAM-ASSOCIACAO CRISTA DOS MENINOS VIDA NOVA;07/04/1999;470460;31/03/1999;08/04/1999;SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXP;***;***;AV. PRESIDENTE WENCESLAU BRAZ;001046;***;***;TR;GUAÍRA;81010000
ACRAPEL REPRESENTACOES COMERCIAIS LTDA;01/03/2007;929354;08/04/2010;***;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE;***;***;R. JOAQUIM AUGUSTO DE ANDRADE;000150;***;***;***;JARDIM DAS AMÉRICAS;81520010
ACRAS TECNOLOGIA DA INFORMACAO LTDA - ME;14/07/2005;1074010;12/07/2012;***;SUPORTE TÉCNICO, MANUTENÇÃO E OUTROS SERVIÇOS EM T;TRATAMENTO DE DADOS, PROVEDORES DE SERVIÇOS DE APL;***;R. SETE DE ABRIL;000854;304;02;***;ALTO DA RUA XV;80040120
ACRE PARANA COM REP ABRASIVOS LTD;01/01/1900;39466;18/05/1984;***;LJ COM ABRASIVOS E REPRES COM;***;***;R. JOÃO BORSATO;000493;***;***;***;PORTÃO;81070160
ACREDITAR SAUDE ASSESSORIA E SOLUCOES ESTRATEGICAS;29/07/2015;1236782;21/08/2015;***;TRATAMENTO DE DADOS, PROVEDORES DE SERVIÇOS DE APL;PORTAIS, PROVEDORES DE CONTEÚDO E OUTROS SERVIÇOS;SUPORTE TÉCNICO, MANUTENÇÃO E OUTROS SERVIÇOS EM T;R. JOSÉ ZALESKI;001502;06;***;***;CIDADE INDUSTRIAL;81130060
ACREDITTE DESENVOLVIMENTO HUMANO E ORGANIZACIONAL ;02/08/2012;1264611;07/04/2016;***;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERE;OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTE;EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO;AV. REPÚBLICA ARGENTINA;002150;92;09;***;PORTÃO;80610260
ACRIDAS - ASSOCIACAO CRISTA DE ASSISTENCIA SOCIAL;22/11/1994;647087;15/06/2004;***;ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SO;EDUCAÇÃO INFANTIL - CRECHE;***;R. CASCAVEL;002180;***;***;TR;BOQUEIRÃO;81750090
ACRIDAS ASSOCIACAO CRISTA DE ASSISTENCIA SOCIAL;08/08/1984;643446;29/04/2004;***;SEDES DE EMPRESAS E UNIDADES ADMINISTRATIVAS LOCAI;***;***;R. EDUARDO GERONASSO;001840;***;***;***;BACACHERI;82510280
ACRILIGHT INSTALACAO E COMUNICACAO VISUAL LTDA - ;17/05/2013;1261597;14/03/2016;***;FABRICAÇÃO DE LETRAS, LETREIROS E PLACAS DE QUALQU;OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALM;FOTOCÓPIAS;R. JÚLIO EDUARDO GINESTE;001299;***;***;***;SANTA QUITÉRIA;80310410
ACRILUX INDUSTRIA DE TINTAS LTDA - ME;20/03/2012;1192188;03/09/2014;***;COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINT;***;***;R. 24 DE MAIO;002570;***;***;***;PAROLIN;80220061
ACRISIGNS COMUNICACAO VISUAL LTDA - EPP;15/02/2013;1142574;08/08/2013;***;FABRICAÇÃO DE PAINÉIS E LETREIROS LUMINOSOS;FABRICAÇÃO DE LETRAS, LETREIROS E PLACAS DE QUALQU;IMPRESSÃO DE MATERIAL PARA USO PUBLICITÁRIO;R. ANNE FRANK;003491;***;***;***;BOQUEIRÃO;81650020
ACRISIO LOPES CANCADO FILHO;06/05/1997;961800;01/12/2010;***;ADVOGADO;***;***;AL. PRESIDENTE TAUNAY;001847;***;***;TR;MERCÊS;80430010
ACRMORAES & CIA LTDA;18/01/2010;994645;01/12/2010;***;CONSTRUÇÃO DE EDIFÍCIOS;COMPRA E VENDA DE IMÓVEIS PRÓPRIOS;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;R. JOÃO DE OLIVEIRA FRANCO;000238;***;***;***;FANNY;81030380
ACRO CABOS DE ACO INDUSTRIA E COMERCIO LTDA;08/02/2010;1135184;12/06/2013;***;COMÉRCIO ATACADISTA DE FERRAGENS E FERRAMENTAS;COMÉRCIO ATACADISTA DE MATERIAIS DE CONSTRUÇÃO EM;***;R. CARLOS DE LAET;000925;***;***;***;HAUER;81610050
ACRO CONSULTORIA EM CAPITAL HUMANO LTDA - ME;19/01/2016;1262420;18/03/2016;***;ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, E;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERE;***;R. EMILIANO PERNETA;000822;***;***;***;CENTRO;80420080
ACRO IMPORTADORA E DISTRIBUIDORA LTDA. - ME;26/08/2013;1205158;03/12/2014;***;COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESS;COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E;COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GER;R. ANSELMO DE LIMA FILHO;000360;***;***;***;CIDADE INDUSTRIAL;81290250
